    1     1    1.000000000000000
    2     1    0.236703936510848
    2     2    1.000000000000000
    3     1   -0.000000000000000
    3     2    0.000000000000000
    3     3    1.000000000000000
    4     1   -0.000000000000000
    4     2   -0.000000000000000
    4     3   -0.000000000000000
    4     4    1.000000000000000
    5     1   -0.000000000000000
    5     2    0.000000000000000
    5     3    0.000000000000000
    5     4   -0.000000000000000
    5     5    1.000000000000000
    6     1    0.038405599785757
    6     2    0.386138840478249
    6     3    0.268438243716457
    6     4    0.209726941420375
    6     5   -0.000000000000000
    6     6    1.000000000000000
    7     1    0.038405599785757
    7     2    0.386138840478250
    7     3   -0.268438243716457
    7     4    0.209726941420375
    7     5   -0.000000000000000
    7     6    0.181759886298063
    7     7    1.000000000000000
