    1     1    1.000000000000000
    2     1    0.838055657090899
    2     2    1.000000000000000
    3     1    0.339351358965910
    3     2    0.432187282413285
    3     3    1.000000000000000
    4     1    0.160966484410815
    4     2    0.194384266485776
    4     3    0.776448695132864
    4     4    1.000000000000000
    5     1    0.000000000000000
    5     2   -0.000000000000000
    5     3    0.000000000000000
    5     4    0.000000000000000
    5     5    1.000000000000000
    6     1   -0.000000000000000
    6     2   -0.000000000000000
    6     3   -0.000000000000000
    6     4    0.000000000000000
    6     5    0.000000000000000
    6     6    1.000000000000000
    7     1    0.000000000000000
    7     2    0.000000000000000
    7     3    0.000000000000000
    7     4   -0.000000000000000
    7     5   -0.000000000000000
    7     6    0.000000000000000
    7     7    1.000000000000000
    8     1    0.000000000000000
    8     2    0.000000000000000
    8     3    0.000000000000000
    8     4    0.000000000000000
    8     5    0.505998479748195
    8     6    0.000000000000000
    8     7    0.000000000000000
    8     8    1.000000000000000
    9     1    0.000000000000000
    9     2    0.000000000000000
    9     3    0.000000000000000
    9     4    0.000000000000000
    9     5    0.000000000000000
    9     6    0.505998479748195
    9     7    0.000000000000000
    9     8    0.000000000000000
    9     9    1.000000000000000
   10     1    0.000000000000000
   10     2    0.000000000000000
   10     3    0.000000000000000
   10     4    0.000000000000000
   10     5    0.000000000000000
   10     6    0.000000000000000
   10     7    0.505998479748195
   10     8    0.000000000000000
   10     9    0.000000000000000
   10    10    1.000000000000000
   11     1    0.044241881872888
   11     2    0.038385646928960
   11     3    0.547347076734421
   11     4    0.698339657446357
   11     5   -0.000000000000000
   11     6    0.000000000000000
   11     7   -0.000000000000000
   11     8    0.000000000000000
   11     9    0.000000000000000
   11    10    0.000000000000000
   11    11    1.000000000000000
   12     1   -0.000000000000000
   12     2    0.000000000000000
   12     3    0.000000000000000
   12     4    0.000000000000000
   12     5    0.000000000000000
   12     6   -0.000000000000000
   12     7    0.000000000000000
   12     8    0.000000000000000
   12     9    0.000000000000000
   12    10    0.000000000000000
   12    11    0.000000000000000
   12    12    0.333333333333333
   13     1    0.000000000000000
   13     2    0.000000000000000
