    1     1  -35.603626980402581
    2     1   -4.676755261049649
    2     2   -7.084529072583363
    3     1    0.000000000000000
    3     2   -0.000000000000000
    3     3   -7.042708592061365
    4     1   -0.000000000000000
    4     2    0.000000000000000
    4     3   -0.000000000000000
    4     4   -7.042708592061365
    5     1    0.000000000000000
    5     2    0.000000000000000
    5     3   -0.000000000000000
    5     4    0.000000000000000
    5     5   -7.042708592061365
    6     1   -1.207710997119606
    6     2   -2.981540218150075
    6     3   -1.511693653842257
    6     4    1.511693653842256
    6     5    1.511693653842257
    6     6   -4.983518228353068
    7     1   -1.207710997119606
    7     2   -2.981540218150075
    7     3   -1.511693653842256
    7     4   -1.511693653842256
    7     5   -1.511693653842256
    7     6   -0.934142211713616
    7     7   -4.983518228353068
    8     1   -1.207710997119606
    8     2   -2.981540218150075
    8     3    1.511693653842256
    8     4   -1.511693653842257
    8     5    1.511693653842257
    8     6   -0.934142211713617
    8     7   -0.934142211713616
    8     8   -4.983518228353068
    9     1   -1.207710997119606
    9     2   -2.981540218150075
    9     3    1.511693653842257
    9     4    1.511693653842257
    9     5   -1.511693653842255
    9     6   -0.934142211713616
    9     7   -0.934142211713615
    9     8   -0.934142211713616
    9     9   -4.983518228353067
