    1     1    1.000000000000000
    2     1    0.248362397956661
    2     2    1.000000000000000
    3     1    0.000000000000000
    3     2    0.000000000000000
    3     3    0.999999999999999
    4     1   -0.000000000000000
    4     2    0.000000000000000
    4     3    0.000000000000000
    4     4    0.999999999999999
    5     1    0.000000000000000
    5     2    0.000000000000000
    5     3    0.000000000000000
    5     4    0.000000000000000
    5     5    0.999999999999999
    6     1    0.063006775327623
    6     2    0.493634843691260
    6     3    0.270769041240711
    6     4   -0.270769041240711
    6     5   -0.270769041240711
    6     6    1.000000000000000
    7     1    0.063006775327623
    7     2    0.493634843691260
    7     3    0.270769041240711
    7     4    0.270769041240711
    7     5    0.270769041240711
    7     6    0.171416971210824
    7     7    1.000000000000000
    8     1    0.063006775327623
    8     2    0.493634843691261
    8     3   -0.270769041240711
    8     4    0.270769041240711
    8     5   -0.270769041240711
    8     6    0.171416971210824
    8     7    0.171416971210824
    8     8    1.000000000000000
    9     1    0.063006775327623
    9     2    0.493634843691260
    9     3   -0.270769041240711
    9     4   -0.270769041240711
    9     5    0.270769041240711
    9     6    0.171416971210824
    9     7    0.171416971210824
    9     8    0.171416971210824
    9     9    1.000000000000000
