    1     1   -0.000000000000000
    2     1   -0.000000000000000
    2     2   -0.000000000000000
    3     1   -0.000000000000000
    3     2   -0.000000000000000
    3     3   -0.000000000000000
    4     1   -0.000000000000000
    4     2   -0.000000000000000
    4     3   -0.000000000000000
    4     4   -0.000000000000000
    5     1   -0.065756994029223
    5     2   -0.076390812514647
    5     3   -0.495548317796719
    5     4   -0.578524588047388
    5     5   -0.000000000000000
    6     1    0.000000000000000
    6     2    0.000000000000000
    6     3    0.000000000000000
    6     4   -0.000000000000000
    6     5    0.000000000000000
    6     6   -0.000000000000000
    7     1   -0.000000000000000
    7     2   -0.000000000000000
    7     3   -0.000000000000000
    7     4    0.000000000000000
    7     5    0.000000000000000
    7     6    0.000000000000000
    7     7   -0.000000000000000
    8     1   -0.010743922716727
    8     2   -0.007518663156056
    8     3   -0.274494236174552
    8     4   -0.913586345748131
    8     5   -0.000000000000000
    8     6    0.000000000000000
    8     7   -0.000000000000000
    8     8   -0.000000000000000
    9     1   -0.000000000000000
    9     2    0.000000000000000
    9     3    0.000000000000000
    9     4    0.000000000000000
    9     5    0.000000000000000
    9     6   -0.000000000000000
    9     7    0.000000000000000
    9     8    0.000000000000000
    9     9   -0.000000000000000
   10     1   -0.000000000000000
   10     2   -0.000000000000000
   10     3    0.000000000000000
   10     4    0.000000000000000
   10     5   -0.000000000000000
   10     6    0.000000000000000
   10     7   -0.000000000000000
   10     8    0.000000000000000
   10     9    0.000000000000000
   10    10   -0.000000000000000
   11     1   -0.003316714763018
   11     2   -0.002102160788473
   11     3   -0.112210713980284
   11     4   -0.399437829791215
   11     5   -0.247899689283482
   11     6   -0.124017630922147
   11     7    0.000000000000000
   11     8   -0.717201460806416
   11     9   -0.420408363322927
   11    10    0.000000000000000
   11    11   -1.638036840407314
   12     1   -0.002897757220124
   12     2   -0.001956942867255
   12     3   -0.085376770747988
   12     4   -0.376510633227377
   12     5   -0.322175465510402
   12     6   -0.036193692530570
   12     7    0.000000000000000
   12     8   -1.105882825482694
   12     9   -0.260889981039368
   12    10    0.000000000000000
   12    11   -1.118877755513250
   12    12   -1.638036840407315
   13     1    0.003316714763018
   13     2    0.002102160788473
   13     3    0.112210713980285
   13     4    0.399437829791215
   13     5   -0.247899689283482
   13     6    0.124017630922147
   13     7   -0.000000000000000
   13     8   -0.717201460806417
   13     9    0.420408363322927
   13    10   -0.000000000000000
   13    11    0.000000000000000
   13    12    0.145491460865293
   13    13    1.638036840407315
   14     1    0.002897757220124
   14     2    0.001956942867255
   14     3    0.085376770747988
   14     4    0.376510633227377
   14     5   -0.322175465510402
   14     6    0.036193692530570
   14     7   -0.000000000000000
   14     8   -1.105882825482694
   14     9    0.260889981039368
   14    10   -0.000000000000000
   14    11   -0.145491460865293
   14    12    0.000000000000000
   14    13    1.118877755513250
   14    14    1.638036840407315
